tickerSymbol,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPreviousClose,fullExchangeName,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,tradeable,cryptoTradeable,price,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,bid,ask,bidSize,askSize,financialCurrency,regularMarketOpen,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,priceToBook,displayName,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,marketCap,forwardPE,averageAnalystRating,ipoExpectedDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,prevExchange,exchangeTransferDate,newListingDate,prevTicker,tickerChangeDate,underlyingSymbol,openInterest
LARAX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Lord Abbett Credit Opportunitie,Lord Abbett Credit Opportunities Fund,finmb_583987474,America/New_York,EDT,-14400000,us_market,False,0.4561003,8.81,REGULAR,1568727000000.0,2,0.04,1679573131,8.77,Nasdaq,0.0,0.0,0.44000053,0.052568763,8.37 - 10.93,-2.12,-0.19396156,8.37,10.93,10.864572,-2.0545712,-0.18910742,10.558088,-1.7480879,-0.1655686,15,0,False,False,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LARK,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Landmark Bancorp Inc.,"Landmark Bancorp, Inc.",finmb_346301,America/New_York,EDT,-14400000,us_market,False,-1.4943099,20.765,REGULAR,764865000000.0,2,-0.31500053,1679586273,21.08,NasdaqGM,5362.0,5480.0,0.27499962,0.013421163,20.49 - 27.2,-6.4350014,-0.23658092,20.49,27.2,22.5052,-1.7402,-0.07732435,24.43835,-3.6733513,-0.15031093,15,0,False,False,20.765,20.765,20.765 - 20.765,20.765,378.0,20.32,21.38,10.0,8.0,USD,20.765,0.8,10.871728,0.037950665,1.91,21.375,0.97146195,Landmark Bancorp,1677628800.0,1675267200.0,1682420340.0,1682942400.0,,,,5213230.0,108252720.0,,,,,,,,,,,,,,,
LASE,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,Laser Photonics Corporation,Laser Photonics Corporation,finmb_666215108,America/New_York,EDT,-14400000,us_market,False,7.3363504,4.755,REGULAR,1664544600000.0,4,0.3250003,1679590529,4.43,NasdaqCM,599005.0,114580.0,3.255,2.17,1.5 - 7.19,-2.435,-0.3386648,1.5,7.19,4.791,-0.035999775,-0.0075140423,3.4730253,1.2819748,0.36912337,15,0,False,False,4.755,5.06,4.64 - 5.06,4.64,84710.0,4.8,4.89,10.0,9.0,USD,4.71,0.0,36.576927,0.0,0.13,0.821,5.7917175,Laser Photonics,,,,,,,,7878420.0,37461888.0,,,2022-09-30,,,,,,,,,,,,
LASR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"nLIGHT, Inc.","nLIGHT, Inc.",finmb_428918,America/New_York,EDT,-14400000,us_market,False,3.5453613,9.93,REGULAR,1524749400000.0,2,0.34000015,1679590523,9.59,NasdaqGS,260496.0,426650.0,1.71,0.2080292,8.22 - 18.585,-8.654999,-0.4656981,8.22,18.585,11.8286,-1.8985996,-0.16050924,11.2216,-1.2915993,-0.11509939,15,0,False,False,9.93,9.97,9.65 - 9.97,9.65,121520.0,9.93,9.94,8.0,10.0,USD,9.65,0.0,,0.0,-1.18,5.936,1.6728437,nLIGHT,,1677189600.0,1683111540.0,1683547200.0,-0.19,-0.48,-20.687502,45695100.0,453752352.0,-52.26316,2.2 - Buy,,,,,,,,,,,,,
LATG,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,LatAmGrowth SPAC,LatAmGrowth SPAC,finmb_1759587868,America/New_York,EDT,-14400000,us_market,False,-0.5714326,10.44,REGULAR,1647869400000.0,2,-0.06000042,1679509260,10.5,NasdaqGM,28511.0,1040.0,0.53999996,0.05454545,9.9 - 10.6,-0.1600008,-0.015094414,9.9,10.6,10.3875,0.05249977,0.0050541298,10.162025,0.27797413,0.027354205,15,0,False,False,10.44,10.44,10.44 - 10.44,10.44,140.0,10.44,10.5,8.0,31.0,USD,10.44,0.0,,0.0,,-0.384,-27.187498,,,,,,,,,13000000.0,169650000.0,,,2022-03-17,,,,,,,,,,,,
LATGU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,LatAmGrowth SPAC,LatAmGrowth SPAC,finmb_1759587868,America/New_York,EDT,-14400000,us_market,False,0.0,10.54,REGULAR,1643121000000.0,2,0.0,1678980132,10.54,NasdaqGM,1176.0,440.0,0.8000002,0.08213554,9.74 - 10.54,0.0,0.0,9.74,10.54,10.4108,0.12919998,0.012410188,10.187685,0.35231495,0.034582436,15,0,False,False,10.54,10.54,10.53 - 10.54,10.53,1200.0,10.41,10.55,12.0,12.0,USD,10.53,0.0,,0.0,,-0.384,-27.447916,,,,,,,,,,,,,2022-01-25,,,,,,,,,,,,
LATGW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,LatAmGrowth SPAC Warrants,LatAmGrowth SPAC,finmb_1759587868,America/New_York,EDT,-14400000,us_market,False,0.35650563,0.0563,REGULAR,,4,0.00019999966,1679584840,0.0561,NasdaqGM,,,0.027999999,0.98939925,0.0283 - 0.0758,-0.019500002,-0.25725597,0.0283,0.0758,,,,,,,15,0,False,False,0.0563,0.0758,0.0283 - 0.0758,0.0283,4792.0,0.0265,0.05,8.0,8.0,USD,0.0561,0.0,,0.0,,-0.02,-2.815,,,,,,,,,,,,,2022-03-17,,,,,,,,,,,,
LAUR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Laureate Education, Inc.","Laureate Education, Inc.",finmb_34999,America/New_York,EDT,-14400000,us_market,False,0.5767487,11.335,REGULAR,1485959400000.0,2,0.06499958,1679590603,11.27,NasdaqGS,1144011.0,833410.0,2.0950003,0.22673164,9.24 - 13.35,-2.0150003,-0.15093635,9.24,13.35,11.0484,0.2866001,0.025940418,11.084625,0.2503748,0.022587575,15,0,False,False,11.335,11.44,11.26 - 11.44,11.26,185169.0,11.35,11.36,8.0,10.0,USD,11.26,0.0,32.385715,0.0,0.35,4.944,2.292678,Laureate Education,1668643200.0,1677159000.0,1683117000.0,1683549000.0,1.22,1.03,11.004855,157012992.0,1779742208.0,9.290983,2.0 - Buy,,,,,,,,,,,,,
LAZR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Luminar Technologies, Inc.","Luminar Technologies, Inc.",finmb_429108594,America/New_York,EDT,-14400000,us_market,False,1.8925056,6.73,REGULAR,1553520600000.0,2,0.125,1679590593,6.605,NasdaqGS,13189120.0,11465790.0,2.82,0.7212276,3.91 - 16.62,-9.890001,-0.59506625,3.91,16.62,7.328,-0.59800005,-0.08160481,7.471625,-0.74162483,-0.09925884,15,0,False,False,6.73,7.04,6.5601 - 7.04,6.5601,4491772.0,6.72,6.73,9.0,29.0,USD,6.79,0.0,,0.0,-0.96,-0.072,-93.47223,Luminar,,1683662400.0,1683662400.0,1683662400.0,-0.49,-0.74,-9.094595,272176992.0,2910644224.0,-13.734694,2.2 - Buy,,,,,"Gores Metropoulos, Inc.",2023-03-22,,,,,,,
LAZY,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,"Lazydays Holdings, Inc.","Lazydays Holdings, Inc.",finmb_311100622,America/New_York,EDT,-14400000,us_market,False,-3.4257755,11.84,REGULAR,1521552600000.0,2,-0.42000008,1679587041,12.26,NasdaqCM,125149.0,171650.0,0.7399998,0.06666664,11.1 - 21.07,-9.23,-0.4380636,11.1,21.07,12.6745,-0.8345003,-0.065840885,13.517125,-1.677125,-0.12407409,15,0,False,False,11.84,12.26,11.84 - 12.26,11.84,6010.0,11.72,11.94,8.0,11.0,USD,12.26,0.0,4.8130083,0.0,2.46,21.328,0.5551388,,,1677159000.0,1683117000.0,1683549000.0,1.17,0.83,14.26506,11113000.0,131577920.0,10.119658,2.5 - Buy,,,,,,,,,,,,,
LBAI,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Lakeland Bancorp, Inc.","Lakeland Bancorp, Inc.",finmb_701790,America/New_York,EDT,-14400000,us_market,False,-0.6909526,15.81,REGULAR,915460200000.0,2,-0.10999966,1679590550,15.92,NasdaqGS,254362.0,573690.0,1.9000006,0.13659242,13.91 - 20.02,-4.21,-0.2102897,13.91,20.02,18.55,-2.7399988,-0.14770883,17.14255,-1.3325491,-0.07773343,15,0,False,False,15.81,16.2395,15.76 - 16.2395,15.76,139582.0,15.84,15.85,9.0,9.0,USD,16.22,0.57,9.943397,0.03580402,1.59,17.089,0.92515653,Lakeland Bancorp,1676505600.0,1674738039.0,1682512200.0,1682944200.0,2.02,1.94,8.149485,64893600.0,1025967872.0,7.826733,2.8 - Hold,,,,,,,,,,,,,
LBBB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Lakeshore Acquisition II Corp.,Lakeshore Acquisition II Corp.,finmb_1681690518,America/New_York,EDT,-14400000,us_market,False,0.0,10.4,REGULAR,1649943000000.0,2,0.0,1679328903,10.4,NasdaqGM,20252.0,15980.0,0.5099993,0.051567163,9.89 - 11.76,-1.3600006,-0.11564631,9.89,11.76,10.32178,0.078219414,0.0075780936,10.105005,0.29499435,0.029192895,15,0,False,False,10.4,10.46,10.4 - 10.46,10.4,39.0,10.4,10.47,8.0,14.0,USD,10.46,0.0,,0.0,-0.016,-0.26,-40.0,,,,,,,,,9141500.0,95071600.0,,,2022-04-14,,,,,,,,,,,,
LBBBR,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Lakeshore Acquisition II Corp.,Lakeshore Acquisition II Corp.,finmb_1681690518,America/New_York,EDT,-14400000,us_market,False,0.0,0.162,REGULAR,,4,0.0,1679506350,0.162,NasdaqGM,,,0.0,0.0,0.162 - 0.162,0.0,0.0,0.162,0.162,,,,,,,15,0,False,False,0.162,0.162,0.162 - 0.162,0.162,424.0,0.162,0.24,13.0,8.0,USD,0.162,0.0,,0.0,-0.068,-0.04,-4.05,Lakeshore Acquisition II,,,,,,,,,,,,2022-04-14,,,,,,,,,,,,
LBBBU,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Lakeshore Acquisition II Corp.,Lakeshore Acquisition II Corp.,finmb_1681690518,America/New_York,EDT,-14400000,us_market,False,0.0,10.53,REGULAR,1646836200000.0,2,0.0,1678978042,10.53,NasdaqGM,440.0,1250.0,0.5500002,0.055110242,9.98 - 13.33,-2.8000002,-0.21005253,9.98,13.33,10.5591,-0.029100418,-0.0027559563,10.278345,0.25165462,0.024483964,15,0,False,False,10.53,10.53,10.53 - 10.53,10.53,0.0,10.53,11.05,13.0,29.0,USD,10.53,0.0,,0.0,-0.016,-0.26,-40.5,Lakeshore Acquisition II,,,,,,,,,,,,2022-03-09,,,,,,,,,,,,
LBBBW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NMS,Lakeshore Acquisition II Corp. ,Lakeshore Acquisition II Corp.,finmb_1681690518,America/New_York,EDT,-14400000,us_market,False,0.0,0.0375,REGULAR,,4,0.0,1679506396,0.0375,NasdaqGS,,,0.0,0.0,0.0375 - 0.0375,0.0,0.0,0.0375,0.0375,,,,,,,15,0,False,False,0.0375,0.0375,0.0375 - 0.0375,0.0375,212.0,0.035,0.04,10.0,9.0,USD,0.0375,0.0,,0.0,-0.068,-0.04,-0.93750006,Lakeshore Acquisition II,,,,,,,,,,,,2022-04-14,,,,,,,,,,,,
LBC,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NMS,Luther Burbank Corporation,Luther Burbank Corporation,finmb_225520776,America/New_York,EDT,-14400000,us_market,False,-1.8987274,9.3,REGULAR,1512743400000.0,2,-0.17999935,1679589151,9.48,NasdaqGS,41838.0,58880.0,0.0,0.0,9.3 - 13.93,-4.63,-0.33237618,9.3,13.93,11.3232,-2.0232,-0.17867741,12.10675,-2.8067493,-0.23183344,15,0,False,False,9.3,9.6025,9.3 - 9.6025,9.3,25232.0,9.27,9.34,8.0,13.0,USD,9.6025,0.36,5.60241,0.037974685,1.66,13.364,0.6958994,Luther Burbank,1668384000.0,1674594474.0,1682333940.0,1682683200.0,0.9,0.9,10.333334,51022500.0,474509248.0,10.333334,2.0 - Buy,,,,,,,,,,,,,
LBPH,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"Longboard Pharmaceuticals, Inc.","Longboard Pharmaceuticals, Inc.",finmb_656470663,America/New_York,EDT,-14400000,us_market,False,4.460084,4.45,REGULAR,1615559400000.0,4,0.18999958,1679589543,4.26,NasdaqGM,28601.0,24310.0,1.7499998,0.64814806,2.7 - 6.23,-1.7800002,-0.28571433,2.7,6.23,4.97042,-0.5204201,-0.10470344,4.178305,0.27169466,0.06502509,15,0,False,False,4.45,4.86,4.23 - 4.86,4.23,6114.0,4.18,4.69,8.0,8.0,USD,4.62,0.0,,0.0,-2.84,3.571,1.2461494,Longboard Pharmaceuticals,,1677792600.0,1683111540.0,1683547200.0,-1.55,-2.16,-2.060185,19336000.0,102196024.0,-2.8709676,1.5 - Strong Buy,2021-03-12,,,,,,,,,,,,
LBRDA,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Broadband Corporation,Liberty Broadband Corporation,finmb_263559030,America/New_York,EDT,-14400000,us_market,False,1.1066794,78.57,REGULAR,1415111400000.0,2,0.8600006,1679590474,77.71,NasdaqGS,174403.0,222060.0,10.419998,0.15289798,68.15 - 137.2,-58.629997,-0.42733234,68.15,137.2,87.7072,-9.137199,-0.10417844,93.46145,-14.891449,-0.15933253,15,0,False,False,78.57,79.52,77.8 - 79.52,77.8,34039.0,78.78,78.78,8.0,8.0,USD,77.91,0.0,10.06018,0.0,7.81,57.866,1.3577921,Liberty Broadband,1610668800.0,1676649600.0,1683203400.0,1683549000.0,9.2,6.74,11.65727,18246500.0,11496990720.0,8.540217,2.0 - Buy,,,,,,,,,,,,,
LBRDK,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Broadband Corporation,Liberty Broadband Corporation,finmb_263559030,America/New_York,EDT,-14400000,us_market,False,1.235679,78.65,REGULAR,1415197800000.0,2,0.9599991,1679590594,77.69,NasdaqGS,862498.0,926710.0,9.980003,0.1453328,68.67 - 142.51,-63.859993,-0.44810888,68.67,142.51,87.7436,-9.093597,-0.1036383,93.96735,-15.317345,-0.1630071,15,0,False,False,78.65,79.605,77.745 - 79.605,77.745,200418.0,78.79,78.86,8.0,10.0,USD,78.09,0.0,10.109255,0.0,7.78,57.866,1.3591746,,,1596225600.0,1604088000.0,1604433600.0,12.26,7.85,10.019109,126002000.0,11511607296.0,6.415171,1.7 - Buy,,,,,,,,,,,,,
LBRDP,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Broadband Corporation -,Liberty Broadband Corporation,finmb_263559030,America/New_York,EDT,-14400000,us_market,False,0.0,23.05,REGULAR,1608647400000.0,2,0.0,1679513125,23.05,NasdaqGS,7252.0,7030.0,1.5199986,0.070599094,21.53 - 27.4,-4.3500004,-0.15875915,21.53,27.4,23.70036,-0.6503601,-0.02744094,24.457596,-1.4075966,-0.05755253,15,0,False,False,23.05,23.23,23.23 - 23.23,23.23,8.0,22.75,23.4,11.0,29.0,USD,23.04,0.0,4.2293577,0.0,5.45,57.866,0.39833406,Liberty Broadband,1681689600.0,,,,,,,,,,,,,,,,,,,,,,,
LBTYA,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Global plc,Liberty Global plc,finmb_9956099,America/New_York,EDT,-14400000,us_market,False,1.7529603,18.865,REGULAR,1086269400000.0,2,0.32499886,1679590570,18.54,NasdaqGS,1546335.0,1775500.0,3.6449995,0.23948748,15.22 - 26.47,-7.6049995,-0.28730637,15.22,26.47,20.4978,-1.632801,-0.079657376,19.805,-0.94000053,-0.047462787,15,0,False,False,18.865,19.1,18.55 - 19.1,18.55,412098.0,18.91,18.92,8.0,12.0,USD,18.67,0.0,16.123932,0.0,1.17,48.844,0.3862296,Liberty Global,,1677162600.0,1683629940.0,1684152000.0,-0.46,3.72,5.0712366,171931008.0,8836498432.0,-41.010868,2.2 - Buy,,,,,,,,,,,,,
LBTYB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Global plc,Liberty Global plc,finmb_9956099,America/New_York,EDT,-14400000,us_market,False,0.0,18.53,REGULAR,1086787800000.0,2,0.0,1679408295,18.53,NasdaqGS,557.0,3000.0,2.2300014,0.13680992,16.3 - 26.26,-7.7299995,-0.29436404,16.3,26.26,21.2034,-2.673399,-0.12608351,20.2416,-1.7115993,-0.0845585,15,0,False,False,18.53,19.75,18.53 - 19.75,18.53,1.0,18.92,20.34,9.0,32.0,USD,19.95,0.0,14.476563,0.0,1.28,48.844,0.37937105,,,,,,,,,12994000.0,8142471168.0,,,,,,,,,,,,,,,
LBTYK,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Liberty Global plc,Liberty Global plc,finmb_9956099,America/New_York,EDT,-14400000,us_market,False,1.9409938,19.695,REGULAR,1126186200000.0,2,0.375,1679590601,19.32,NasdaqGS,1952703.0,1857690.0,3.5349998,0.21875,16.16 - 27.0,-7.3050003,-0.27055556,16.16,27.0,21.2318,-1.5368004,-0.07238201,20.67855,-0.983551,-0.04756383,15,0,False,False,19.695,19.94,19.44 - 19.94,19.44,463560.0,19.74,19.75,14.0,8.0,USD,19.44,0.0,16.833334,0.0,1.17,48.844,0.40322247,,,1604523600.0,1604523600.0,1604523600.0,-0.84,,,271214016.0,8852824064.0,-23.446428,2.0 - Buy,,,,,,,,,,,,,
LCA,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,"Landcadia Holdings IV, Inc.","Landcadia Holdings IV, Inc.",finmb_704389772,America/New_York,EDT,-14400000,us_market,False,-0.5438352,10.0401,REGULAR,1621344600000.0,2,-0.05490017,1679586915,10.095,NasdaqCM,11562.0,2040.0,0.31010056,0.031870563,9.73 - 10.4,-0.35989952,-0.034605723,9.73,10.4,10.03602,0.0040798187,0.0004065176,9.909825,0.13027477,0.013146021,15,0,False,False,10.0401,10.0401,10.0401 - 10.0401,10.0401,150.0,10.04,10.09,14.0,12.0,USD,10.0401,0.0,32.38742,0.0,0.31,-0.349,-28.768194,Landcadia Holdings IV,,,,,,,,50000000.0,627506240.0,,,2021-05-17,,,,,,,,,,,,
LCAA,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,L Catterton Asia Acquisition Co,L Catterton Asia Acquisition Corp,finmb_705130152,America/New_York,EDT,-14400000,us_market,False,0.19550791,10.25,REGULAR,1620307800000.0,2,0.020000458,1679583454,10.23,NasdaqCM,877305.0,240900.0,0.5100002,0.05236142,9.74 - 10.4,-0.14999962,-0.014423041,9.74,10.4,10.2163,0.03369999,0.003298649,9.993325,0.25667477,0.025684621,15,0,False,False,10.25,10.25,10.2484 - 10.25,10.2484,9376.0,10.24,10.5,14.0,18.0,USD,10.25,0.0,53.94737,0.0,0.19,-0.365,-28.082191,L Catterton Asia,,,,,,,,28650900.0,367089408.0,,,2021-05-03,,,,L Catterton Asia Acquisition Corp.,2023-03-22,,,,,,,
LCAAU,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,L Catterton Asia Acquisition Co,L Catterton Asia Acquisition Corp,finmb_705130152,America/New_York,EDT,-14400000,us_market,False,-0.19230293,10.38,REGULAR,1615473000000.0,2,-0.019999504,1679500526,10.4,NasdaqCM,7791.0,90.0,0.6800003,0.070103124,9.7 - 10.74,-0.35999966,-0.03351952,9.7,10.74,10.35078,0.029220581,0.002823032,10.02269,0.3573103,0.03565014,15,0,False,False,10.38,10.38,10.38 - 10.38,10.38,100.0,10.37,10.7,8.0,14.0,USD,10.38,0.0,33.16294,0.0,0.313,-0.365,-28.438356,L Catterton Asia,,,,,,,,,,,,2021-03-11,,,,L Catterton Asia Acquisition Corp.,2023-03-22,,,,,,,
LCAAW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,,NCM,L Catterton Asia Acquisition Corp Warrant,L Catterton Asia Acquisition Corp.,finmb_705130152,America/New_York,EDT,-14400000,us_market,False,0.0,0.5,REGULAR,,4,0.0,1679415768,0.5,NasdaqCM,,,0.0,0.0,0.5 - 0.534,-0.03399998,-0.063670374,0.5,0.534,,,,,,,15,0,False,False,0.5,0.534,0.5 - 0.534,0.5,100.0,,,,,,,,,,,,,L Catterton Asia,,,,,,,,,,,,2021-05-03,,,,,,,,,,,,
LCAHU,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,"Landcadia Holdings IV, Inc.","Landcadia Holdings IV, Inc.",finmb_704389772,America/New_York,EDT,-14400000,us_market,False,0.0,10.15,REGULAR,1616592600000.0,2,0.0,1679322485,10.15,NasdaqCM,6947.0,3020.0,0.60999966,0.06394126,9.54 - 10.616,-0.46600056,-0.043896057,9.54,10.616,10.06054,0.08945942,0.008892109,9.94647,0.20352936,0.02046247,15,0,False,False,10.15,10.15,10.1499 - 10.15,10.1499,1500.0,10.11,10.17,18.0,11.0,USD,10.15,0.0,31.23077,0.0,0.325,-0.349,-29.083094,Landcadia Holdings IV,,,,,,,,0.0,391603232.0,,,2021-03-25,,,,,,,,,,,,
LCFY,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,Locafy Limited,Locafy Limited,finmb_226268726,America/New_York,EDT,-14400000,us_market,False,0.18701495,7.5,REGULAR,1648215000000.0,2,0.013999939,1679583978,7.486,NasdaqCM,5174.0,2140.0,3.44,0.8472907,4.06 - 90.0,-82.5,-0.9166667,4.06,90.0,9.88584,-2.3858404,-0.24133916,9.69047,-2.1904697,-0.22604372,15,0,False,False,7.5,7.5,6.67 - 7.5,6.67,771.0,7.1,7.8,10.0,14.0,AUD,6.67,0.0,,0.0,-2.83,1.239,6.053269,Locafy,,,,,,,,1026440.0,7698300.0,,,,,,,,,,,,,,,
LCFYW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,,Locafy Limited,finmb_226268726,America/New_York,EDT,-14400000,us_market,False,0.0,2.38,REGULAR,,4,0.0,1679578826,2.38,NasdaqGM,,,0.0,0.0,2.38 - 2.38,0.0,0.0,2.38,2.38,,,,,,,15,0,False,False,2.38,2.38,2.38 - 2.38,2.38,1.0,0.1909,23.1,12.0,9.0,AUD,2.38,0.0,,0.0,-0.077,-0.12,-19.833334,Locafy,,,,,,,,,,,,,,,,,,,,,,,,
LCID,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Lucid Group, Inc.","Lucid Group, Inc.",finmb_83747444,America/New_York,EDT,-14400000,us_market,False,3.467845,8.205,REGULAR,1600435800000.0,2,0.2750001,1679590598,7.93,NasdaqGS,30673708.0,18164270.0,2.1149998,0.3472906,6.09 - 28.135,-19.93,-0.7083704,6.09,28.135,9.2663,-1.0613003,-0.114533335,13.100775,-4.895775,-0.37370116,15,0,False,False,8.205,8.29,8.09 - 8.29,8.09,6380263.0,8.23,8.24,32.0,40.0,USD,8.105,0.0,,0.0,-1.53,2.378,3.4503784,Lucid,,1677105000.0,1683144000.0,1683576000.0,-1.08,-1.43,-5.7377625,1830569984.0,15019826176.0,-7.597222,2.6 - Hold,2021-07-26,,,,,,,,,,,,
LCNB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,LCNB Corporation,LCNB Corp.,finmb_415866,America/New_York,EDT,-14400000,us_market,False,-0.3058174,16.3,REGULAR,940944600000.0,2,-0.050001144,1679588685,16.35,NasdaqCM,14842.0,30550.0,1.5699997,0.10658518,14.73 - 19.1,-2.8000011,-0.14659691,14.73,19.1,17.9478,-1.6478004,-0.091810726,16.7783,-0.4783001,-0.028507067,15,0,False,False,16.3,16.525,16.3 - 16.525,16.3,2870.0,16.25,16.37,11.0,18.0,USD,16.52,0.81,8.534031,0.049541283,1.91,17.823,0.9145486,LCNB,1678838400.0,1674824400.0,1682366400.0,1682712000.0,1.9,2.0,8.15,11259600.0,183531472.0,8.578947,3.0 - Hold,,,,,,,,,,,,,
LCRDX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Lord Abbett Credit Opportunitie,Lord Abbett Credit Opportunities Fund - Institutional Class,finmb_583987474,America/New_York,EDT,-14400000,us_market,False,0.4561003,8.81,REGULAR,1577975400000.0,2,0.04,1679573131,8.77,Nasdaq,0.0,0.0,-0.12999916,-0.0145412935,8.94 - 11.12,-2.3099995,-0.20773377,8.94,11.12,11.017143,-2.2071428,-0.20033713,10.791471,-1.9814701,-0.18361446,15,0,False,False,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCRUX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Lord Abbett Credit Opportunitie,Lord Abbett Credit Opportunities Fund Class  U,finmb_583987474,America/New_York,EDT,-14400000,us_market,False,0.34168562,8.81,REGULAR,1592573400000.0,2,0.03,1679573131,8.780001,Nasdaq,0.0,0.0,-0.12999916,-0.0145412935,8.94 - 10.85,-2.04,-0.18801843,8.94,10.85,10.643824,-1.8338232,-0.1722899,9.914191,-1.1041908,-0.11137477,15,0,False,False,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUT,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NMS,"Lifetime Brands, Inc.","Lifetime Brands, Inc.",finmb_315654,America/New_York,EDT,-14400000,us_market,False,1.0948894,5.54,REGULAR,676128600000.0,2,0.059999943,1679589496,5.48,NasdaqGS,40467.0,61130.0,0.34000015,0.06538465,5.2 - 13.79,-8.25,-0.5982596,5.2,13.79,7.2852,-1.7452002,-0.23955418,8.4861,-2.9461002,-0.34716773,15,0,False,False,5.54,5.62,5.531 - 5.62,5.531,11237.0,5.5,5.57,11.0,10.0,USD,5.54,0.17,,0.031021899,-0.3,11.023,0.50258553,Lifetime Brands,1684108800.0,1678377600.0,1683111600.0,1683543600.0,0.94,0.31,17.870968,21483900.0,119020808.0,5.893617,2.0 - Buy,,,,,,,,,,,,,
