language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketPrice,exchangeTimezoneShortName,currency,market,exchangeTimezoneName,esgPopulated,messageBoardId,gmtOffSetMilliseconds,marketState,regularMarketChangePercent,shortName,longName,exchange,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,tradeable,cryptoTradeable,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPreviousClose,fullExchangeName,price,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,bid,ask,bidSize,askSize,financialCurrency,regularMarketOpen,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,priceToBook,displayName,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,marketCap,forwardPE,averageAnalystRating,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,ipoExpectedDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,prevExchange,exchangeTransferDate,newListingDate,prevTicker,tickerChangeDate,underlyingSymbol,openInterest,tickerSymbol
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,1.29,EDT,USD,us_market,America/New_York,False,finmb_13451170,-14400000,REGULAR,0.7812493,Quantum Computing Inc.,"Quantum Computing, Inc.",NCM,914052.0,233770.0,0.13999999,0.12173912,1.15 - 4.4,-3.1100001,-0.7068182,1.15,4.4,1.6244,-0.33440006,-0.20586066,2.289925,-0.99992514,-0.43666282,15,0,False,,,4,0.00999999,1679579299,1.28,NasdaqCM,1.29,1.295,1.27 - 1.295,1.27,9347.0,1.29,1.32,8.0,31.0,USD,1.42,,,,-0.884,0.521,2.4760075,,-0.76,-1.6973684,53301800.0,68759320.0,-2.1864407,,1530576000.0,,,,-0.59,,,,,,,,,,,,,,QUBT
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,5.14,EDT,USD,us_market,America/New_York,False,finmb_33535,-14400000,REGULAR,0.0,QuickLogic Corporation,QuickLogic Corporation,NCM,14933.0,16160.0,0.33999968,0.070833266,4.8 - 9.21,-4.07,-0.44191098,4.8,9.21,5.746,-0.60599995,-0.10546467,6.54465,-1.4046502,-0.21462572,15,0,False,,,2,0.0,1679512947,5.14,NasdaqCM,5.14,5.16,5.14 - 5.16,5.14,9.0,5.04,5.27,11.0,10.0,USD,5.324,,,,-1.14,1.126,4.564831,,-0.18,-28.555553,13112500.0,67398248.0,,,1577145600.0,1677537000.0,1684148340.0,1684497600.0,0.0,,,,,,,,,,,,,,QUIK
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,19.46,EDT,USD,us_market,America/New_York,False,finmb_171029664,-14400000,REGULAR,4.0641623,uniQure N.V.,uniQure N.V.,NMS,556111.0,603790.0,6.9399986,0.55431294,12.52 - 28.255,-8.795,-0.31127235,12.52,28.255,20.991,-1.5310001,-0.07293603,20.76745,-1.3074512,-0.06295675,15,0,False,,,2,0.7599983,1679579624,18.7,NasdaqGS,19.46,19.46,18.54 - 19.46,18.54,70337.0,19.08,19.13,22.0,8.0,USD,19.39,,,,-2.812,5.453,3.5686777,,-3.75,-5.189333,46815100.0,911021824.0,-12.887417,,,1677499500.0,1682938740.0,1683288000.0,-1.51,,,,,,,,,,,,,,QURE
en-US,US,ETF,,Nasdaq Real Time Price,True,,16.935,EDT,USD,us_market,America/New_York,False,finmb_247675570,-14400000,REGULAR,0.68370855,Global X NASDAQ-100 Covered Cal,Global X NASDAQ 100 Covered Call ETF,NGM,4031005.0,6065120.0,1.9349995,0.12899996,15.0 - 21.09,-4.1550007,-0.19701283,15.0,21.09,16.6882,0.24679947,0.014788861,16.86095,0.074048996,0.004391745,15,0,False,,,2,0.11499977,1679579594,16.82,NasdaqGM,16.935,16.94,16.9 - 16.94,16.9,241510.0,16.93,16.94,29.0,32.0,,16.87,,,,,,,,,,,,,,1496102400.0,,,,,,1.44845,-2.08716,-2.08716,,,,,,,,,,QYLD
en-US,US,ETF,,Delayed Quote,True,,25.2724,EDT,USD,us_market,America/New_York,False,finmb_1820771013,-14400000,REGULAR,0.0,Global X Nasdaq 100 ESG Covered,,NGM,1250.0,2320.0,0.7803993,0.031863436,24.492 - 25.95,-0.67760086,-0.026111785,24.492,25.95,24.94295,0.3294506,0.013208166,24.94295,0.3294506,0.013208166,15,0,False,,,2,0.0,1679505511,25.2724,NasdaqGM,25.2724,25.43,25.2724 - 25.43,25.2724,11000.0,25.38,25.5,,8.0,,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QYLE
en-US,US,ETF,,Delayed Quote,True,,24.75,EDT,USD,us_market,America/New_York,False,finmb_675563565,-14400000,REGULAR,1.1442611,Global X Nasdaq 100 Covered Cal,Global X Nasdaq 100 Covered Call & Growth ETF,NGM,17593.0,16910.0,3.6949997,0.17549273,21.055 - 30.095,-5.3449993,-0.17760423,21.055,30.095,23.93262,0.8173809,0.034153424,23.804945,0.945055,0.039699946,15,0,False,,,2,0.2800007,1679578271,24.47,NasdaqGM,24.75,24.75,24.75 - 24.75,24.75,314.0,24.65,24.75,12.0,9.0,,24.73,,,,,,,,,,,,,,,,,,,,3.44444,-0.74247,-0.74247,,,,,,,,,,QYLG
en-US,US,EQUITY,,Delayed Quote,True,,12.28,EDT,USD,us_market,America/New_York,False,finmb_1763189975,-14400000,REGULAR,0.0,Relativity Acquisition Corp.,Relativity Acquisition Corp.,NGM,14615.0,0.0,2.5199995,0.25819665,9.76 - 35.22,-22.940002,-0.6513345,9.76,35.22,12.3262,-0.0461998,-0.0037480977,10.808885,1.4711151,0.1361024,15,0,False,,,2,0.0,1679579026,12.28,NasdaqGM,12.28,14.5,12.1385 - 14.5,12.1385,46417.0,0.0,0.0,11.0,9.0,USD,14.39,,,,,,,,,,15028800.0,228684288.0,,,,,,,,,,,,,,,,,,,,,RACY
en-US,US,EQUITY,,Delayed Quote,True,,12.99,EDT,USD,us_market,America/New_York,False,finmb_1763189975,-14400000,REGULAR,0.0,Relativity Acquisition Corp.,Relativity Acquisition Corp.,NGM,1327.0,0.0,3.54,0.37460318,9.45 - 28.3,-15.309999,-0.5409894,9.45,28.3,12.9902,-0.0002002716,-1.541713e-05,10.986495,2.0035048,0.18236068,15,0,False,,,2,0.0,1679579027,12.99,NasdaqGM,12.99,13.85,12.65 - 13.85,12.65,909.0,0.0,0.0,11.0,9.0,USD,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACYU
en-US,US,EQUITY,,Delayed Quote,True,,0.0471,EDT,USD,us_market,America/New_York,False,finmb_1763189975,-14400000,REGULAR,0.0,Relativity Acquisition Corp. Wa,Relativity Acquisition Corp.,NGM,,,0.0069000013,0.17164183,0.0402 - 0.0501,-0.0029999986,-0.059880212,0.0402,0.0501,,,,,,,15,0,False,,,4,0.0,1679579027,0.0471,NasdaqGM,0.0471,0.0501,0.0402 - 0.0501,0.0402,21802.0,0.0,0.0,22.0,22.0,,0.0501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACYW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,14.5,EDT,USD,us_market,America/New_York,False,finmb_542266981,-14400000,REGULAR,0.06901469,"Radius Global Infrastructure, I","Radius Global Infrastructure, Inc.",NGM,3528167.0,3810630.0,6.53,0.8193225,7.97 - 16.52,-2.0200005,-0.12227605,7.97,16.52,13.5792,0.9208002,0.067809604,12.80835,1.6916504,0.13207403,15,0,False,False,1601904600000.0,2,0.010000229,1679579620,14.49,NasdaqGM,14.5,14.51,14.47 - 14.51,14.47,103134.0,14.48,14.49,29.0,30.0,USD,14.52,0.0,,0.0,-1.08,6.668,2.174565,Radius Global Infrastructure,-1.18,-12.2881365,96737600.0,1402695168.0,-15.263158,3.2 - Hold,,1677706020.0,1683543540.0,1683892800.0,-0.95,,,,,"Digital Landscape Group, Inc.",2023-03-22,,,,,,,,RADI
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,3.24,EDT,USD,us_market,America/New_York,False,finmb_30409,-14400000,REGULAR,2.85714,"Freightcar America, Inc.","FreightCar America, Inc.",NMS,31298.0,30650.0,0.17000008,0.05537462,3.07 - 6.9,-3.66,-0.5304348,3.07,6.9,3.5308,-0.2908001,-0.08236096,3.84315,-0.6031499,-0.15694155,15,0,False,,,4,0.089999914,1679578480,3.15,NasdaqGS,3.24,3.24,3.16 - 3.24,3.16,276.0,3.16,3.27,40.0,40.0,USD,3.16,0.0,,0.0,-6.29,1.963,1.6505349,,-0.62,-5.225806,17223300.0,55803492.0,-8.526316,,1503446400.0,1667923200.0,1683549000.0,1683894600.0,-0.38,,,,,,,,,,,,,,RAIL
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,8.6,EDT,USD,us_market,America/New_York,False,finmb_546599292,-14400000,REGULAR,2.137771,Rain Oncology Inc.,Rain Therapeutics Inc.,NMS,266401.0,267060.0,6.4500003,3.0,2.15 - 14.48,-5.879999,-0.4060773,2.15,14.48,9.3347,-0.73469925,-0.07870626,6.832925,1.7670755,0.2586119,15,0,False,,,2,0.1800003,1679579153,8.42,NasdaqGS,8.6,8.7,8.37 - 8.7,8.37,7810.0,8.35,8.6,14.0,9.0,USD,8.57,,,,-2.848,5.565,1.545373,,-2.56,-3.3593752,25698400.0,302214336.0,-3.722944,,,1678399200.0,1678399200.0,1678399200.0,-2.31,,,,,,,,,,,,,,RAIN
en-US,US,EQUITY,,Delayed Quote,True,,10.6,EDT,USD,us_market,America/New_York,False,finmb_706289417,-14400000,REGULAR,0.0,Aries I Acquisition Corporation,Aries I Acquisition Corporation,NCM,21335.0,29960.0,0.5600004,0.055776935,10.04 - 11.43,-0.8299999,-0.072615914,10.04,11.43,10.4686,0.13140011,0.012551832,10.306715,0.29328537,0.028455757,15,0,False,,,2,0.0,1679423034,10.6,NasdaqCM,10.6,10.6,10.59 - 10.6,10.59,1017.0,0.0,0.0,9.0,14.0,USD,10.59,,,,,7.636,1.3881614,,,,2296060.0,62371888.0,,,,,,,,,,,,,,,,,,,,,RAM
en-US,US,EQUITY,,Delayed Quote,True,,10.68,EDT,USD,us_market,America/New_York,False,finmb_706289417,-14400000,REGULAR,0.0,Aries I Acquisition Corporation,Aries I Acquisition Corporation,NCM,600.0,50.0,1.6100006,0.17750834,9.07 - 11.35,-0.6700001,-0.059030842,9.07,11.35,10.4522,0.22780037,0.02179449,10.32419,0.35581017,0.034463737,15,0,False,,,2,0.0,1679406406,10.68,NasdaqCM,10.68,10.68,10.68 - 10.68,10.68,200.0,0.0,0.0,14.0,9.0,USD,10.68,,,,,7.636,1.398638,,,,,,,,,,,,,,,,,,,,,,,,,,RAMMU
en-US,US,EQUITY,,Delayed Quote,True,,0.0499,EDT,USD,us_market,America/New_York,False,finmb_706289417,-14400000,REGULAR,0.0,Aries I Acquisition Corporation Warrant,Aries I Acquisition Corporation,NCM,,,0.0,0.0,0.0499 - 0.052,-0.002100002,-0.040384654,0.0499,0.052,,,,,,,15,0,False,,,4,0.0,1679427966,0.0499,NasdaqCM,0.0499,0.052,0.0499 - 0.052,0.0499,1745.0,0.0,0.0,10.0,10.0,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAMMW
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,13.85,EDT,USD,us_market,America/New_York,False,finmb_22613,-14400000,REGULAR,0.0,Rand Capital Corporation,Rand Capital Corporation,NCM,716.0,1020.0,0.8100004,0.062116597,13.04 - 18.8,-4.949999,-0.26329783,13.04,18.8,13.8872,-0.037199974,-0.0026787238,14.3637,-0.51369953,-0.035763733,15,0,False,,,2,0.0,1679515196,13.85,NasdaqCM,13.85,13.97,13.85 - 13.97,13.85,2.0,13.7,14.14,13.0,10.0,USD,13.79,1.33,42.22561,0.09602888,0.328,17.855,0.7756931,,,,2581020.0,35747128.0,,,1679875200.0,1678464000.0,1683549000.0,1683894600.0,,,,,,,,,,,,,,,RAND
en-US,US,EQUITY,,Delayed Quote,True,,5.5931,EDT,USD,us_market,America/New_York,False,finmb_242425883,-14400000,REGULAR,-5.998315,"Rani Therapeutics Holdings, Inc","Rani Therapeutics Holdings, Inc.",NGM,32677.0,19490.0,0.6731,0.13680895,4.92 - 14.9,-9.3069,-0.6246242,4.92,14.9,6.0784,-0.48530006,-0.0798401,8.282425,-2.6893249,-0.3247026,15,0,False,,,2,-0.35689974,1679578345,5.95,NasdaqGM,5.5931,5.8,5.5931 - 5.8,5.5931,1363.0,5.66,5.74,14.0,10.0,USD,6.1178,,,,-1.007,2.606,2.1462395,,-1.27,-4.404016,24720000.0,283836416.0,-4.052971,,,1660163295.0,1660163295.0,1660163295.0,-1.38,,,,,,,,,,,,,,RANI
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,18.48,EDT,USD,us_market,America/New_York,False,finmb_274079952,-14400000,REGULAR,3.1825776,"RAPT Therapeutics, Inc.","RAPT Therapeutics, Inc.",NGM,485330.0,781840.0,8.625,0.8751903,9.855 - 32.45,-13.970001,-0.4305085,9.855,32.45,26.6998,-8.219801,-0.30786002,22.59815,-4.1181507,-0.18223397,15,0,False,,,2,0.5699997,1679579569,17.91,NasdaqGM,18.48,18.48,17.985 - 18.48,17.985,14308.0,18.11,18.62,8.0,14.0,USD,19.45,,,,-2.192,4.205,4.394768,,-2.56,-7.21875,33964900.0,627671360.0,-5.021739,,,1660219200.0,1683635400.0,1684153800.0,-3.68,,,,,,,,,,,,,,RAPT
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,37.49,EDT,USD,us_market,America/New_York,False,finmb_117471985,-14400000,REGULAR,0.56331253,Ultragenyx Pharmaceutical Inc.,Ultragenyx Pharmaceutical Inc.,NMS,592779.0,594860.0,4.130001,0.123800986,33.36 - 85.53,-48.039997,-0.56167424,33.36,85.53,43.3104,-5.8203964,-0.13438797,45.6941,-8.204098,-0.17954393,15,0,False,,,2,0.2100029,1679579419,37.28,NasdaqGS,37.49,37.78,37.25 - 37.78,37.25,14792.0,37.37,37.72,9.0,8.0,USD,38.34,,,,-3.066,17.276,2.1700628,,-9.94,-3.77163,70105696.0,2628262656.0,-8.275938,,,1676584800.0,1683111540.0,1683547200.0,-4.53,,,,,,,,,,,,,,RARE
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,1.46,EDT,USD,us_market,America/New_York,False,finmb_357493,-14400000,REGULAR,-0.68027145,"Rave Restaurant Group, Inc.","Rave Restaurant Group, Inc.",NCM,50410.0,31830.0,0.64000005,0.7804879,0.82 - 2.28,-0.81999993,-0.3596491,0.82,2.28,1.611,-0.1509999,-0.09373055,1.44855,0.011450052,0.007904492,15,0,False,,,4,-0.00999999,1679578778,1.47,NasdaqCM,1.46,1.46,1.45 - 1.46,1.45,654.0,1.43,1.57,10.0,10.0,USD,1.45,,,,-0.271,0.239,6.108787,,,,18646600.0,27224036.0,-9.733334,,,1675346400.0,1683197940.0,1683547200.0,-0.15,,,,,,,,,,,,,,RAVE
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,1.7801,EDT,USD,us_market,America/New_York,False,finmb_1676745670,-14400000,REGULAR,-0.5530712,Erayak Power Solution Group Inc,,NCM,49622.0,14030.0,0.06009996,0.034941837,1.72 - 3.886,-2.1058998,-0.54191965,1.72,3.886,2.5923,-0.81219995,-0.3133125,2.5639553,-0.7838553,-0.30572113,15,0,False,,,4,-0.009899974,1679578752,1.79,NasdaqCM,1.7801,1.81,1.7801 - 1.81,1.7801,2559.0,1.79,2.9,22.0,8.0,USD,1.95,,,,,,,,,,11000000.0,21361200.0,,,,,,,,,,,,,,,,,,,,,RAYA
en-US,US,ETF,,Nasdaq Real Time Price,True,,19.78,EDT,USD,us_market,America/New_York,False,finmb_1674687807,-14400000,REGULAR,0.0,Global X Solar ETF,Global X Solar ETF,NGM,3000.0,2370.0,3.58,0.22098763,16.2 - 25.625,-5.8449993,-0.22809753,16.2,25.625,21.5798,-1.799799,-0.08340202,21.72008,-1.9400787,-0.0893219,15,0,False,,,2,0.0,1679420299,19.78,NasdaqGM,19.78,20.11,19.78 - 20.11,19.78,24.0,20.25,20.32,11.0,8.0,,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,16.2,EDT,USD,us_market,America/New_York,False,finmb_112708068,-14400000,REGULAR,0.8717391,RBB Bancorp,RBB Bancorp,NMS,32654.0,41030.0,1.5200005,0.10354226,14.68 - 25.241,-9.040998,-0.35818702,14.68,25.241,19.4357,-3.2356987,-0.16648224,21.0608,-4.8608,-0.23079844,15,0,False,,,2,0.1400013,1679578202,16.06,NasdaqGS,16.2,16.2,16.2 - 16.2,16.2,594.0,16.0,16.38,9.0,10.0,USD,16.49,0.4,8.299181,0.024906602,1.952,22.306,0.72626203,,2.9,5.586207,18965800.0,307245984.0,5.97786,,1675987200.0,1674586800.0,1682333940.0,1682683200.0,2.71,,,,,,,,,,,,,,RBB
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,3.715,EDT,USD,us_market,America/New_York,False,finmb_34555,-14400000,REGULAR,2.0604343,Ribbon Communications Inc.,Ribbon Communications Inc.,NMS,841650.0,2058960.0,1.5249999,0.69634694,2.19 - 4.84,-1.1250002,-0.23243806,2.19,4.84,3.7676,-0.052600145,-0.013961181,3.1012,0.6137998,0.19792332,15,0,False,,,4,0.07499981,1679579623,3.64,NasdaqGS,3.715,3.72,3.66 - 3.72,3.66,14707.0,3.69,3.7,31.0,8.0,USD,3.81,,7.4151697,,0.501,4.362,0.85167354,,0.0,,168123008.0,624576960.0,6.517544,,,1676496600.0,1682420340.0,1682942400.0,0.57,,,,,,,,,,,,,,RBBN
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,41.32,EDT,USD,us_market,America/New_York,False,finmb_388375,-14400000,REGULAR,1.101054,"Republic Bancorp, Inc.","Republic Bancorp, Inc.",NMS,14164.0,25130.0,3.1500015,0.08252559,38.17 - 50.16,-8.84,-0.17623605,38.17,50.16,43.6444,-2.3244019,-0.053257734,43.7927,-2.472702,-0.056463793,15,0,False,,,2,0.45000076,1679578202,40.87,NasdaqGS,41.32,41.32,41.32 - 41.32,41.32,345.0,40.26,42.74,13.0,8.0,USD,42.4,1.166,11.305061,0.028529484,3.655,39.955,1.0341634,,4.64,8.905172,17587300.0,815937792.0,10.989362,,1682035200.0,1674824400.0,1681907400.0,1682339400.0,3.76,,,,,,,,,,,,,,RBCAA
en-US,US,EQUITY,,Delayed Quote,False,,1.52,EDT,USD,us_market,America/New_York,False,finmb_754447,-14400000,REGULAR,0.0,"Rubicon Technology, Inc.","Rubicon Technology, Inc.",PNK,7877.0,1960.0,0.26,0.2063492,1.26 - 17.74,-16.22,-0.9143179,1.26,17.74,1.6122,-0.09220004,-0.057188958,5.32285,-3.8028502,-0.71443874,15,0,False,,,4,0.0,1679503436,1.52,Other OTC,1.52,1.52,1.52 - 1.52,1.52,2538.0,0.0,0.0,11.0,9.0,USD,1.5,,,,-0.43,12.358,0.12299725,,,,2462890.0,3743592.0,-3.8,,1661731200.0,1668031200.0,1679612400.0,1679958000.0,-0.4,,,,,,,,,,,,,,RBCN
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,8.7,EDT,USD,us_market,America/New_York,False,finmb_580659409,-14400000,REGULAR,0.0,"Rhinebeck Bancorp, Inc.","Rhinebeck Bancorp, Inc.",NCM,2016.0,1780.0,0.43999958,0.053268712,8.26 - 10.75,-2.0500002,-0.19069768,8.26,10.75,9.26284,-0.56284046,-0.06076327,9.424665,-0.72466564,-0.07689033,15,0,False,,,2,0.0,1679515204,8.7,NasdaqCM,8.7,8.74,8.7 - 8.74,8.7,8.0,7.86,8.75,14.0,8.0,USD,8.26,,15.818181,,0.55,10.847,0.8020651,,,,11284600.0,98176016.0,,,,1674769200.0,1682540700.0,1682972700.0,,,,,,,,,,,,,,,RBKB
en-US,US,EQUITY,,Delayed Quote,True,,10.22,EDT,USD,us_market,America/New_York,False,finmb_1674687667,-14400000,REGULAR,0.0,Revelstone Capital Acquisition ,Revelstone Capital Acquisition Corp.,NGM,48310.0,10120.0,0.5550003,0.057423726,9.665 - 10.795,-0.5749998,-0.05326538,9.665,10.795,10.1691,0.05090046,0.005005405,9.96615,0.25384998,0.025471218,15,0,False,,,2,0.0,1679491802,10.22,NasdaqGM,10.22,10.22,10.22 - 10.22,10.22,2.0,10.2,10.24,13.0,12.0,USD,10.22,,,,,,,,,,16500000.0,210787504.0,,,,,,,,,,,,,,,,,,,,,RCAC
en-US,US,EQUITY,,Delayed Quote,True,,10.26,EDT,USD,us_market,America/New_York,False,finmb_1674687667,-14400000,REGULAR,0.0,Revelstone Capital Acquisition ,Revelstone Capital Acquisition Corp.,NGM,847.0,380.0,0.72000027,0.07547173,9.54 - 10.745,-0.48499966,-0.04513724,9.54,10.745,10.23788,0.022120476,0.00216065,9.987445,0.27255535,0.027289798,15,0,False,,,2,0.0,1679514444,10.26,NasdaqGM,10.26,10.31,10.2501 - 10.31,10.2501,1300.0,9.75,11.34,14.0,14.0,USD,10.3,,,,,0.007,1465.7142,,,,0.0,204077568.0,,,,,,,,,,,,,,,,,,,,,RCACU
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,0.1025,EDT,USD,us_market,America/New_York,False,finmb_1674687667,-14400000,REGULAR,0.0,Revelstone Capital Acquisition ,Revelstone Capital Acquisition Corp.,NGM,,,0.017399997,0.20446528,0.0851 - 0.1025,0.0,0.0,0.0851,0.1025,,,,,,,15,0,False,,,4,0.0,1679499359,0.1025,NasdaqGM,0.1025,0.1025,0.0851 - 0.1025,0.0851,2200.0,0.085,0.13,13.0,9.0,,0.0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCACW
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,1.0309,EDT,USD,us_market,America/New_York,False,finmb_558103995,-14400000,REGULAR,3.0900002,"Red Cat Holdings, Inc.","Red Cat Holdings, Inc.",NCM,166184.0,133280.0,0.2629,0.3423177,0.768 - 2.65,-1.6191001,-0.61098117,0.768,2.65,1.1879,-0.15699995,-0.13216597,1.55669,-0.52579,-0.33776152,15,0,False,,,4,0.030900002,1679578918,1.0,NasdaqCM,1.0309,1.0488,1.01 - 1.0488,1.01,3827.0,1.02,1.07,31.0,9.0,USD,1.09,,,,-0.467,1.593,0.6471437,,-0.33,-3.1239393,54317700.0,55996116.0,4.482174,,1564617600.0,1678195800.0,1678195800.0,1678195800.0,0.23,,,,,,,,,,,,,,RCAT
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,13.25,EDT,USD,us_market,America/New_York,False,finmb_4481298,-14400000,REGULAR,-0.075416505,"Avita Medical, Inc.","AVITA Medical, Inc.",NCM,136083.0,153040.0,8.84,2.0045352,4.41 - 14.75,-1.5,-0.10169491,4.41,14.75,10.651,2.599,0.24401465,7.17,6.08,0.84797764,15,0,False,,,2,-0.010000229,1679579619,13.26,NasdaqCM,13.25,13.25,13.23 - 13.25,13.23,6422.0,13.15,13.32,8.0,10.0,USD,13.32,,,,-0.19,0.895,14.80447,,,,25030900.0,331659424.0,-10.515873,,,1677187800.0,1677187800.0,1677187800.0,-1.26,,,,,,,,,,,,,,RCEL
en-US,US,MUTUALFUND,,Delayed Quote,False,,9.71,EDT,USD,us_market,America/New_York,False,finmb_280034124,-14400000,REGULAR,-0.20554984,Resource Credit Income Fund Cla,Alternative Credit Income Fund,NAS,0.0,0.0,-1.0199995,-0.095060535,10.73 - 11.19,-1.4799995,-0.13226092,10.73,11.19,11.0238,-1.3137999,-0.1191785,11.07085,-1.3608503,-0.122921936,15,0,False,,,2,-0.02,1679573146,9.7300005,Nasdaq,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCIAX
en-US,US,MUTUALFUND,,Delayed Quote,False,,9.83,EDT,USD,us_market,America/New_York,False,finmb_280034124,-14400000,REGULAR,-0.20304568,Resource Credit Income Fund Cla,Alternative Credit Income Fund,NAS,0.0,0.0,-1.0299997,-0.09484344,10.86 - 11.3,-1.4700003,-0.13008852,10.86,11.3,11.1294,-1.2994003,-0.116753854,11.18885,-1.3588505,-0.12144683,15,0,False,,,2,-0.02,1679573146,9.85,Nasdaq,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCICX
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,26.78,EDT,USD,us_market,America/New_York,False,finmb_33765,-14400000,REGULAR,-0.111894,Rent-A-Center Inc.,"Rent-A-Center, Inc.",NMS,559151.0,515795.0,9.960001,0.5921523,16.82 - 31.91,-5.129999,-0.16076462,16.82,31.91,26.3358,0.44420052,0.016866794,23.9262,2.8537998,0.11927509,15,0,False,,,2,-0.02999878,1677272404,26.81,NasdaqGS,26.78,26.87,24.988 - 26.87,24.988,866231.0,0.0,0.0,9.0,9.0,USD,26.27,1.16,7.179625,0.043267436,3.73,10.906,2.4555292,,3.58,7.4804473,55670000.0,1490842624.0,4.2848,,1673308800.0,1677160800.0,1683025140.0,1683547200.0,6.25,,,,,,,,,,,,,,RCII
en-US,US,MUTUALFUND,,Delayed Quote,False,,9.73,EDT,USD,us_market,America/New_York,False,finmb_280034124,-14400000,REGULAR,-0.10266941,Resource Credit Income Fund Cla,Alternative Credit Income Fund,NAS,0.0,0.0,-1.0300007,-0.09572497,10.76 - 11.22,-1.4900007,-0.13279864,10.76,11.22,11.0344,-1.3044004,-0.11821218,11.09475,-1.3647509,-0.123008706,15,0,False,,,2,-0.01,1679573146,9.74,Nasdaq,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCIIX
en-US,US,MUTUALFUND,,Delayed Quote,False,,9.71,EDT,USD,us_market,America/New_York,False,finmb_280034124,-14400000,REGULAR,-0.10288066,Resource Credit Income Fund Cla,Alternative Credit Income Fund,NAS,0.0,0.0,-0.6899996,-0.06634612,10.4 - 11.17,-1.46,-0.13070725,10.4,11.17,10.7474,-1.0374002,-0.09652569,10.9544,-1.2444,-0.11359819,15,0,False,,,2,-0.01,1679573146,9.72,Nasdaq,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCIWX
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,17.685,EDT,USD,us_market,America/New_York,False,finmb_427906624,-14400000,REGULAR,3.2399318,"Rocket Pharmaceuticals, Inc.","Rocket Pharmaceuticals, Inc.",NGM,855320.0,1346080.0,10.119999,1.3377395,7.565 - 23.48,-5.795,-0.2468058,7.565,23.48,20.0246,-2.3395996,-0.11683628,17.3948,0.29019928,0.016683105,15,0,False,,,2,0.5550003,1679579558,17.13,NasdaqGM,17.685,17.69,17.17 - 17.69,17.17,60961.0,17.49,17.64,8.0,10.0,USD,17.78,,,,-2.523,8.255,2.1423378,,-3.1,-5.7048388,78729000.0,1392322304.0,-6.1406245,,1515110400.0,1677531660.0,1683111540.0,1683547200.0,-2.88,,,,,,,,,,,,,,RCKT
